feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
cc_recent_6m_high_util_80_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,16,13.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_recent_6m_high_utilization_80plus_count_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,7,7.0,False,False,70.931495698306,7,70.931495698306,high_missing
cc_recent_6m_high_utilization_80plus_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,11,10.0,False,False,70.931495698306,11,70.931495698306,high_missing
cc_recent_6m_high_utilization_80plus_count_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,10,7.0,False,False,70.931495698306,10,70.931495698306,high_missing
cc_recent_6m_high_utilization_80plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,325,243.0,False,False,70.931495698306,331,70.931495698306,high_missing
cc_recent_6m_high_utilization_80plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,328,245.0,False,False,70.931495698306,335,70.931495698306,high_missing
cc_recent_6m_high_utilization_80plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,325,243.0,False,False,70.931495698306,331,70.931495698306,high_missing
cc_recent_6m_payment_less_min_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,13,11.0,False,False,70.93205709393551,13,70.93205709393551,high_missing
cc_recent_6m_payment_less_min_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,17,15.0,False,False,70.93205709393551,18,70.93205709393551,high_missing
cc_recent_6m_payment_less_min_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,13,11.0,False,False,70.93205709393551,13,70.93205709393551,high_missing
cc_recent_6m_payment_less_min_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,13,11.0,False,False,70.931495698306,13,70.931495698306,high_missing
cc_recent_6m_payment_less_than_min_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,10,9.0,False,False,70.931495698306,10,70.931495698306,high_missing
cc_recent_6m_payment_less_than_min_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,196,134.0,False,False,70.931495698306,201,70.931495698306,high_missing
cc_recent_6m_payment_less_than_min_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,198,134.0,False,False,70.931495698306,203,70.931495698306,high_missing
cc_recent_6m_payment_less_than_min_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,195,134.0,False,False,70.931495698306,200,70.931495698306,high_missing
cc_recent_6m_utilization_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,77.90030275339744,72.89512555391433,5.005177199483114,33996,5992.0,False,False,77.21547767750629,39960,77.21547767750629,high_missing
cc_recent_6m_utilization_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,77.90030275339744,72.89512555391433,5.005177199483114,33996,5992.0,False,False,77.21547767750629,39959,77.21547767750629,high_missing
cc_recent_6m_utilization_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,77.90030275339744,72.89512555391433,5.005177199483114,33862,5945.0,False,False,77.21547767750629,39779,77.21547767750629,high_missing
cc_recent_6m_utilization_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,33996,5992.0,False,False,70.931495698306,39960,70.931495698306,high_missing
cc_recivable_to_limit_max_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55334,10300.0,False,False,71.24391236614223,64651,71.24391236614223,high_missing
cc_recivable_to_limit_max_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55379,10304.0,False,False,71.24391236614223,64721,71.24391236614223,high_missing
cc_recivable_to_limit_max_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55141,10229.0,False,False,71.24391236614223,64411,71.24391236614223,high_missing
cc_recivable_to_limit_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,55363,10302.0,False,False,70.931495698306,64704,70.931495698306,high_missing
cc_recivable_to_limit_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58811,10563.0,False,False,71.24391236614223,69156,71.24391236614223,high_missing
cc_recivable_to_limit_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58815,10563.0,False,False,71.24391236614223,69168,71.24391236614223,high_missing
cc_recivable_to_limit_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58578,10485.0,False,False,71.24391236614223,68849,71.24391236614223,high_missing
cc_recivable_to_limit_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58812,10563.0,False,False,70.931495698306,69162,70.931495698306,high_missing
cc_recivable_to_limit_min_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18066,3039.0,False,False,71.24391236614223,20684,71.24391236614223,high_missing
cc_recivable_to_limit_min_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18196,3069.0,False,False,71.24391236614223,20833,71.24391236614223,high_missing
cc_recivable_to_limit_min_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18135,3036.0,False,False,71.24391236614223,20734,71.24391236614223,high_missing
cc_recivable_to_limit_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,18196,3067.0,False,False,70.931495698306,20828,70.931495698306,high_missing
cc_status_active_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,149,135.0,False,False,70.931495698306,152,70.931495698306,high_missing
cc_status_active_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,831,554.0,False,False,70.931495698306,919,70.931495698306,high_missing
cc_status_active_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,973,613.0,False,False,70.931495698306,1106,70.931495698306,high_missing
cc_status_active_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,853,568.0,False,False,70.931495698306,943,70.931495698306,high_missing
cc_status_approved_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6,1.0,False,False,70.931495698306,6,70.931495698306,high_missing
cc_status_approved_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6,1.0,False,False,70.931495698306,6,70.931495698306,high_missing
cc_status_approved_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6,1.0,False,False,70.931495698306,6,70.931495698306,high_missing
cc_status_completed_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,60,49.0,False,False,70.931495698306,64,70.931495698306,high_missing
cc_status_completed_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,774,516.0,False,False,70.931495698306,860,70.931495698306,high_missing
cc_status_completed_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,883,557.0,False,False,70.931495698306,1008,70.931495698306,high_missing
cc_status_completed_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,753,502.0,False,False,70.931495698306,835,70.931495698306,high_missing
cc_status_demand_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,14,8.0,False,False,70.931495698306,21,70.931495698306,high_missing
cc_status_demand_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,16,6.0,False,False,70.931495698306,21,70.931495698306,high_missing
cc_status_demand_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,16,6.0,False,False,70.931495698306,21,70.931495698306,high_missing
cc_status_demand_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,15,6.0,False,False,70.931495698306,20,70.931495698306,high_missing
cc_status_refused_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,14,4.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_status_refused_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,14,4.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_status_refused_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,14,4.0,False,False,70.931495698306,16,70.931495698306,high_missing
