feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
cc_payment_to_min_inst_ratio_std_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12880514843371,78.8835548990645,2.245250249369207,57383,10271.0,False,False,80.82160250382451,67352,80.82160250382451,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_std_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12880514843371,78.8835548990645,2.245250249369207,57384,10269.0,False,False,80.82160250382451,67359,80.82160250382451,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_std_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,57386,10270.0,False,False,70.931495698306,67365,70.931495698306,high_missing
cc_total_payment_to_min_inst_ratio_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72296600772006,78.21885770556376,2.504108302156297,57497,10469.0,False,False,80.38034553900998,67484,80.38034553900998,extreme_missing; high_unique_pct
cc_total_payment_to_min_inst_ratio_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72296600772006,78.21885770556376,2.504108302156297,57490,10469.0,False,False,80.38034553900998,67466,80.38034553900998,extreme_missing; high_unique_pct
cc_total_payment_to_min_inst_ratio_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72296600772006,78.21885770556376,2.504108302156297,57486,10468.0,False,False,80.38034553900998,67465,80.38034553900998,extreme_missing; high_unique_pct
cc_total_payment_to_min_inst_ratio_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,57497,10469.0,False,False,70.931495698306,67485,70.931495698306,high_missing
cc_total_payment_to_min_inst_ratio_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72296600772006,78.21885770556376,2.504108302156297,44371,8938.0,False,False,80.38034553900998,51790,80.38034553900998,extreme_missing
cc_total_payment_to_min_inst_ratio_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72296600772006,78.21885770556376,2.504108302156297,44303,8925.0,False,False,80.38034553900998,51683,80.38034553900998,extreme_missing
cc_total_payment_to_min_inst_ratio_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72296600772006,78.21885770556376,2.504108302156297,44315,8928.0,False,False,80.38034553900998,51716,80.38034553900998,extreme_missing
cc_total_payment_to_min_inst_ratio_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,44370,8938.0,False,False,70.931495698306,51789,70.931495698306,high_missing
cc_total_payment_to_min_inst_ratio_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72296600772006,78.21885770556376,2.504108302156297,20667,4285.0,False,False,80.38034553900998,24475,80.38034553900998,extreme_missing
cc_total_payment_to_min_inst_ratio_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72296600772006,78.21885770556376,2.504108302156297,20651,4281.0,False,False,80.38034553900998,24443,80.38034553900998,extreme_missing
cc_total_payment_to_min_inst_ratio_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72296600772006,78.21885770556376,2.504108302156297,20535,4235.0,False,False,80.38034553900998,24293,80.38034553900998,extreme_missing
cc_total_payment_to_min_inst_ratio_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,20658,4283.0,False,False,70.931495698306,24461,70.931495698306,high_missing
cc_total_payment_to_min_inst_ratio_std_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12782957357622,78.88150336451666,2.246326209059561,57334,10265.0,False,False,80.82047971256544,67302,80.82047971256544,extreme_missing; high_unique_pct
cc_total_payment_to_min_inst_ratio_std_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12782957357622,78.88150336451666,2.246326209059561,57330,10265.0,False,False,80.82047971256544,67288,80.82047971256544,extreme_missing; high_unique_pct
cc_total_payment_to_min_inst_ratio_std_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12782957357622,78.88150336451666,2.246326209059561,57330,10264.0,False,False,80.82047971256544,67293,80.82047971256544,extreme_missing; high_unique_pct
cc_total_payment_to_min_inst_ratio_std_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,57333,10265.0,False,False,70.931495698306,67301,70.931495698306,high_missing
cc_atm_drawing_share_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,24383,4473.0,False,False,80.27676804536077,28625,80.27676804536077,extreme_missing
cc_atm_drawing_share_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,24309,4446.0,False,False,80.27676804536077,28526,80.27676804536077,extreme_missing
cc_atm_drawing_share_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,24345,4459.0,False,False,80.27676804536077,28574,80.27676804536077,extreme_missing
cc_atm_drawing_share_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,24392,4477.0,False,False,70.931495698306,28637,70.931495698306,high_missing
cc_atm_drawing_share_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6985,1381.0,False,False,80.27676804536077,8262,80.27676804536077,extreme_missing
cc_atm_drawing_share_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6940,1362.0,False,False,80.27676804536077,8199,80.27676804536077,extreme_missing
cc_atm_drawing_share_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6973,1377.0,False,False,80.27676804536077,8244,80.27676804536077,extreme_missing
cc_atm_drawing_share_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6987,1382.0,False,False,70.931495698306,8264,70.931495698306,high_missing
cc_atm_drawing_share_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,5527,887.0,False,False,80.27676804536077,6287,80.27676804536077,extreme_missing
cc_atm_drawing_share_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,5517,882.0,False,False,80.27676804536077,6273,80.27676804536077,extreme_missing
cc_atm_drawing_share_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,5508,881.0,False,False,80.27676804536077,6263,80.27676804536077,extreme_missing
cc_atm_drawing_share_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,5529,888.0,False,False,70.931495698306,6290,70.931495698306,high_missing
cc_pos_drawing_share_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,23715,4403.0,False,False,80.27676804536077,27909,80.27676804536077,extreme_missing
cc_pos_drawing_share_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,23688,4394.0,False,False,80.27676804536077,27869,80.27676804536077,extreme_missing
cc_pos_drawing_share_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,23630,4375.0,False,False,80.27676804536077,27793,80.27676804536077,extreme_missing
cc_pos_drawing_share_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,23722,4406.0,False,False,70.931495698306,27916,70.931495698306,high_missing
cc_pos_drawing_share_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6068,987.0,False,False,80.27676804536077,6932,80.27676804536077,extreme_missing
cc_pos_drawing_share_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6047,980.0,False,False,80.27676804536077,6905,80.27676804536077,extreme_missing
cc_pos_drawing_share_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6047,978.0,False,False,80.27676804536077,6902,80.27676804536077,extreme_missing
cc_pos_drawing_share_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6070,988.0,False,False,70.931495698306,6936,70.931495698306,high_missing
cc_pos_drawing_share_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6461,1257.0,False,False,80.27676804536077,7635,80.27676804536077,extreme_missing
cc_pos_drawing_share_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6454,1255.0,False,False,80.27676804536077,7625,80.27676804536077,extreme_missing
cc_pos_drawing_share_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6416,1239.0,False,False,80.27676804536077,7573,80.27676804536077,extreme_missing
cc_pos_drawing_share_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6460,1257.0,False,False,70.931495698306,7632,70.931495698306,high_missing
cc_other_drawing_share_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,2386,410.0,False,False,80.27676804536077,2714,80.27676804536077,extreme_missing
cc_other_drawing_share_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,2386,409.0,False,False,80.27676804536077,2714,80.27676804536077,extreme_missing
cc_other_drawing_share_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,2365,405.0,False,False,80.27676804536077,2689,80.27676804536077,extreme_missing
