feature,feature_category,model_feature_role,universal_role,universal_dtype_train,universal_dtype_test,universal_missing_pct_train,universal_missing_pct_test,universal_missing_gap_pct,universal_n_unique_train,universal_n_unique_test,universal_basic_review_flag,universal_basic_review_reason,numeric_numeric_family,numeric_missing_band,numeric_skew_band,numeric_zero_band,numeric_outlier_band,numeric_section_review_flag,numeric_section_review_reason,binary_categorical_family,binary_missing_pct_train,binary_n_unique_train,binary_zero_pct_train,binary_one_pct_train,binary_one_pct_gap,binary_constant_train,binary_constant_test,cat_binary_categorical_family,cat_binary_missing_pct_train,cat_binary_n_unique_train,cat_binary_top_category_train,cat_binary_top_category_pct_train,cat_binary_minority_category_pct_train,cat_binary_test_only_category_count,nominal_categorical_family,nominal_missing_pct_train,nominal_n_unique_train,nominal_top_category_pct_train,nominal_rare_lt_1_mass_pct,nominal_category_overlap_pct,nominal_jensen_shannon_distance,ordinal_categorical_family,ordinal_missing_pct_train,ordinal_n_unique_train,ordinal_all_levels_numeric_like,ordinal_top_level_pct_train,ordinal_level_overlap_pct,ordinal_jensen_shannon_distance,special_case_type,special_case_reason,special_next_action,special_validation_stage,univariate_status,drop_now,next_stage
inst_latest_last_payment_day_min,date_duration_numeric,candidate_predictor,feature,float32,float32,5.197537649059709,1.6678975873953716,3.5296400616643373,2959,2922.0,False,,date_duration,moderate,low,none,low,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_last_payment_day_sum,date_duration_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,13926,9487.0,False,,date_duration,moderate,very_high,low,moderate,True,large_abs_duration_gt_100_years;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_late_15plus_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.23810960660808,0.7618903933919209,0.26756367889167065,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_late_30plus_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.59196689102772,0.4080331089722709,0.15148380144682455,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_late_30plus_flag_max,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,97.58026079830478,2.4197392016952235,0.5446349133588309,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_late_30plus_flag_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,26,19.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_late_30plus_flag_min,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.72157740799538,0.27842259200460834,0.10738972032097743,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_late_30plus_flag_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,4,3.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_late_5plus_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,97.49796840657928,2.5020315934207233,0.6936718403755038,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_late_60plus_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.73083530206452,0.2691646979354896,0.10021759297970784,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_late_90plus_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.74900820523722,0.25099179476277506,0.0924735234462391,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_late_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,93.42792386582227,6.5720761341777445,0.8091026651305233,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_late_flag_max,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,80.37532188326139,19.624678116738615,1.8435167618245494,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_late_flag_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,68,50.0,False,,ratio_rate,moderate,very_high,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_late_flag_min,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,97.12250936933168,2.877490630668317,0.6916070998824,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_late_flag_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,10,8.0,False,,discrete_count,moderate,very_high,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_max_single_payment,continuous_amount_numeric,candidate_predictor,feature,float32,float32,5.408912201514743,1.8689479730838665,3.5399642284308763,216092,43144.0,False,,continuous,moderate,extreme,low,high,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_multiple_payment_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,95.03159684957294,4.968403150427063,0.5340630870197547,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_multiple_payment_flag_max,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,85.75347256748833,14.246527432511666,1.1896277161759414,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_multiple_payment_flag_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,56,41.0,False,,ratio_rate,moderate,very_high,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_multiple_payment_flag_min,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,98.20705451528067,1.7929454847193316,0.43302557816168097,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_multiple_payment_flag_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,8,6.0,False,,discrete_count,moderate,very_high,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_num_version,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,49,38.0,False,,discrete_count,moderate,extreme,low,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_num_version_max,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,51,41.0,False,,discrete_count,moderate,extreme,low,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_num_version_mean,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,399,286.0,False,,discrete_count,moderate,extreme,low,moderate,True,not_integer_like;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_num_version_min,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,34,26.0,False,,discrete_count,moderate,extreme,low,low,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_num_version_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,68,61.0,False,,discrete_count,moderate,very_high,low,moderate,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_overpaid_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.22267978315955,0.7773202168404522,0.04864340738781414,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_overpaid_flag_max,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,98.6936082813577,1.3063917186423126,0.020155920269751437,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_overpaid_flag_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,29,23.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_overpaid_flag_min,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.91736472330898,0.08263527669102293,0.015395759517887478,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_overpaid_flag_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,4,3.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_paid_amount,continuous_amount_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,214398,42975.0,False,,continuous,moderate,extreme,low,high,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_paid_amount_max,continuous_amount_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,245327,46063.0,False,,continuous,moderate,very_high,low,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_paid_amount_mean,continuous_amount_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,275579,47539.0,False,,continuous,moderate,extreme,low,high,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_paid_amount_min,continuous_amount_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,198457,42821.0,False,,continuous,moderate,extreme,low,high,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_paid_amount_sum,continuous_amount_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,275006,47490.0,False,,continuous,moderate,very_high,low,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_payment_diff,continuous_stat_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,4410,731.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_payment_diff_max,continuous_stat_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,4311,700.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_payment_diff_mean,continuous_stat_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,6446,1116.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_payment_diff_min,continuous_stat_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2626,431.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_payment_diff_sum,continuous_stat_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,6210,1037.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_payment_ratio,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.162416954190257,1.6412276382734285,3.5211893159168284,4081,631.0,False,,ratio_rate,moderate,extreme,low,low,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_payment_ratio_max,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.161441379332772,1.6412276382734285,3.5202137410593437,4288,677.0,False,,ratio_rate,moderate,extreme,low,low,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_payment_ratio_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.161441379332772,1.6412276382734285,3.5202137410593437,5869,913.0,False,,ratio_rate,moderate,extreme,low,low,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_payment_ratio_min,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.161441379332772,1.6412276382734285,3.5202137410593437,2230,316.0,False,,ratio_rate,moderate,moderate,low,low,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_payment_row_count,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,4,4.0,False,,discrete_count,moderate,very_high,none,low,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_latest_underpaid_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.26931213847067,0.7306878615293355,0.1654450782822139,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_underpaid_flag_max,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.12804353267522,0.8719564673247773,0.15445271294466723,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_underpaid_flag_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,30,16.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_underpaid_flag_min,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.86147447392875,0.13852552607125837,0.06343792386868871,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_latest_underpaid_flag_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,5,3.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_latest_version_change_flag,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.21993670343537,0.7800632965646356,0.04798609439147994,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
